1706854782200574357,17373,1706854780632979525,map,18.6304420422508,-9.874748763756262,0.0,0.0,0.0,0.004464988926571493,0.9999900318872612,0.05603220858301938,0.003936548316289645,0.0,0.0,0.0,0.0,0.003936548316261224,0.006480857421635733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015899012436363736
1706854784430703828,17374,1706854784407261806,map,18.733865870367993,-9.93474560628556,0.0,0.0,0.0,0.003982014171815143,0.9999920717501392,0.05380718108739302,0.001903642424622376,0.0,0.0,0.0,0.0,0.001903642424622376,0.006137595228821624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016564742515211772
1706854784954006234,17375,1706854784932352920,map,18.983580281312996,-9.933321220209747,0.0,0.0,0.0,0.004034823457579278,0.9999918600667038,0.051742648594199636,0.0020110343123462826,0.0,0.0,0.0,0.0,0.0020110343123462826,0.00616766876655106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015093038651639776
1706854785671577497,17376,1706854785628579401,map,19.26668687284145,-9.921451232617914,0.0,0.0,0.0,0.008397950835801056,0.9999647365891257,0.052405091516675384,0.002453579503196579,0.0,0.0,0.0,0.0,0.0024535795031397356,0.005970536924124303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015113045914973092
1706854786311358475,17377,1706854786276106536,map,19.493800919755113,-9.920469291152198,0.0,0.0,0.0,0.0071648028201247395,0.9999743324708633,0.05458948387513374,0.002253942675167764,0.0,0.0,0.0,0.0,0.002253942675167764,0.005973325650288075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013919478148635561
1706854786991240565,17378,1706854786967481481,map,19.73407401445743,-9.91432776952506,0.0,0.0,0.0,0.007595502691841196,0.9999711537533762,0.05668264641832366,0.001934944339240019,0.0,0.0,0.0,0.0,0.001934944339240019,0.005525080576859409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013443723667230251
1706854787511140372,17379,1706854787466190347,map,19.942042976488224,-9.91168588303426,0.0,0.0,0.0,0.007550919436110716,0.9999714914014646,0.057840075417345815,0.0006514442917193719,0.0,0.0,0.0,0.0,0.0006514442917477936,0.00529052887368664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013456170651683754
1706854788011001353,17380,1706854787970532853,map,20.14268348974723,-9.90256942232912,0.0,0.0,0.0,0.008148284455314478,0.99996680217917,0.0542831652832092,5.883904793790862e-05,0.0,0.0,0.0,0.0,5.88390478810652e-05,0.004381011115015099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012477082046977498
1706854788530522399,17381,1706854788492028076,map,20.32580939405281,-9.911026643297529,0.0,0.0,0.0,0.003724971847685013,0.9999930622683009,0.05418667590794257,-0.0008001967078143934,0.0,0.0,0.0,0.0,-0.0008001967078143934,0.0040548644361706465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011816816668110863
1706854789051135739,17382,1706854789025182147,map,20.57327344272763,-9.905939839330161,0.0,0.0,0.0,0.0029016343166259665,0.9999957902502853,0.05661948812797846,-0.00030809199753889516,0.0,0.0,0.0,0.0,-0.00030809199753889516,0.004131131892876283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011851840095301923
